"BOROUGH","NEIGHBORHOOD","TYPE OF HOME","NUMBER OF SALES","LOWEST SALE PRICE","AVERAGE SALE PRICE","MEDIAN SALE PRICE","HIGHEST SALE PRICE","YEAR"
"BROOKLYN","CANARSIE","02 TWO FAMILY HOMES","161","$155,000","$402,036","$410,000","$625,000","2011"
"BROOKLYN","CANARSIE","01 ONE FAMILY HOMES","68","$150,000","$326,198","$352,500","$560,037","2011"
"BROOKLYN","BUSHWICK","03 THREE FAMILY HOMES","71","$160,000","$386,460","$390,000","$763,000","2011"
"BROOKLYN","BUSHWICK","02 TWO FAMILY HOMES","126","$159,275","$340,772","$287,113","$875,000","2011"
"BROOKLYN","BUSHWICK","01 ONE FAMILY HOMES","6","$230,000","$327,000","$306,000","$555,000","2011"
"BROOKLYN","BUSH TERMINAL","03 THREE FAMILY HOMES","1","$410,000","$410,000","$410,000","$410,000","2011"
"BROOKLYN","BUSH TERMINAL","02 TWO FAMILY HOMES","3","$515,000","$590,000","$515,000","$740,000","2011"
"BROOKLYN","BROWNSVILLE","03 THREE FAMILY HOMES","8","$235,000","$356,250","$325,750","$510,000","2011"
"BROOKLYN","BROWNSVILLE","02 TWO FAMILY HOMES","24","$157,064","$368,522","$387,500","$515,000","2011"
"BROOKLYN","BROWNSVILLE","01 ONE FAMILY HOMES","14","$157,055","$238,343","$245,350","$302,000","2011"
"BROOKLYN","BROOKLYN HEIGHTS","02 TWO FAMILY HOMES","7","$2,575,000","$3,350,000","$3,000,000","$6,000,000","2011"
"BROOKLYN","BROOKLYN HEIGHTS","01 ONE FAMILY HOMES","8","$2,100,000","$3,383,750","$3,200,000","$5,250,000","2011"
"BROOKLYN","BRIGHTON BEACH","03 THREE FAMILY HOMES","9","$160,000","$405,222","$425,000","$615,000","2011"
"BROOKLYN","BRIGHTON BEACH","02 TWO FAMILY HOMES","15","$155,000","$504,702","$500,000","$900,000","2011"
"BROOKLYN","BRIGHTON BEACH","01 ONE FAMILY HOMES","8","$160,000","$450,000","$410,000","$800,000","2011"
"BROOKLYN","BOROUGH PARK","03 THREE FAMILY HOMES","55","$172,301","$749,669","$795,000","$2,000,000","2011"
"BROOKLYN","BOROUGH PARK","02 TWO FAMILY HOMES","154","$220,000","$712,539","$700,000","$3,100,000","2011"
"BROOKLYN","BOROUGH PARK","01 ONE FAMILY HOMES","45","$230,000","$573,567","$580,000","$950,000","2011"
"BROOKLYN","BOERUM HILL","03 THREE FAMILY HOMES","3","$1,100,000","$1,728,333","$1,775,000","$2,310,000","2011"
"BROOKLYN","BOERUM HILL","02 TWO FAMILY HOMES","14","$695,000","$1,476,964","$1,393,750","$2,870,000","2011"
"BROOKLYN","BOERUM HILL","01 ONE FAMILY HOMES","6","$1,050,000","$1,811,667","$1,865,000","$2,250,000","2011"
"BROOKLYN","BERGEN BEACH","03 THREE FAMILY HOMES","8","$530,000","$627,250","$631,500","$715,000","2011"
"BROOKLYN","BERGEN BEACH","02 TWO FAMILY HOMES","17","$250,000","$645,206","$637,000","$875,000","2011"
"BROOKLYN","BERGEN BEACH","01 ONE FAMILY HOMES","37","$200,000","$553,804","$540,000","$1,050,000","2011"
"BROOKLYN","BENSONHURST","03 THREE FAMILY HOMES","32","$450,000","$904,203","$870,000","$1,775,000","2011"
"BROOKLYN","BENSONHURST","02 TWO FAMILY HOMES","107","$195,000","$746,075","$738,000","$1,800,000","2011"
"BROOKLYN","BENSONHURST","01 ONE FAMILY HOMES","35","$410,500","$611,671","$578,000","$1,220,000","2011"
"BROOKLYN","BEDFORD STUYVESANT","03 THREE FAMILY HOMES","152","$175,000","$484,179","$432,500","$1,075,000","2011"
"BROOKLYN","BEDFORD STUYVESANT","02 TWO FAMILY HOMES","281","$150,000","$424,506","$425,000","$1,200,000","2011"
"BROOKLYN","BEDFORD STUYVESANT","01 ONE FAMILY HOMES","25","$160,000","$368,500","$330,500","$865,000","2011"
"BROOKLYN","BAY RIDGE","03 THREE FAMILY HOMES","13","$600,000","$778,308","$780,000","$995,000","2011"
"BROOKLYN","BAY RIDGE","02 TWO FAMILY HOMES","88","$200,000","$776,096","$760,750","$2,675,000","2011"
"BROOKLYN","BAY RIDGE","01 ONE FAMILY HOMES","87","$250,000","$779,805","$668,800","$2,750,000","2011"
"BROOKLYN","BATH BEACH","03 THREE FAMILY HOMES","14","$440,000","$774,710","$722,500","$1,222,000","2011"
"BROOKLYN","BATH BEACH","02 TWO FAMILY HOMES","55","$390,000","$643,936","$600,000","$1,480,000","2011"
"BROOKLYN","BATH BEACH","01 ONE FAMILY HOMES","13","$465,000","$543,269","$525,000","$751,000","2011"
"BRONX","WOODLAWN","03 THREE FAMILY HOMES","2","$550,000","$577,500","$577,500","$605,000","2011"
"BRONX","WOODLAWN","02 TWO FAMILY HOMES","5","$355,000","$434,500","$410,000","$520,000","2011"
"BRONX","WOODLAWN","01 ONE FAMILY HOMES","12","$331,000","$417,975","$410,000","$545,000","2011"
"BRONX","WILLIAMSBRIDGE","03 THREE FAMILY HOMES","23","$190,000","$417,978","$435,000","$578,000","2011"
"BRONX","WILLIAMSBRIDGE","02 TWO FAMILY HOMES","85","$150,000","$343,953","$339,860","$597,532","2011"
"BRONX","WILLIAMSBRIDGE","01 ONE FAMILY HOMES","26","$170,000","$293,161","$282,000","$630,000","2011"
"BRONX","WESTCHESTER","03 THREE FAMILY HOMES","6","$335,000","$449,500","$458,500","$530,000","2011"
"BRONX","WESTCHESTER","02 TWO FAMILY HOMES","29","$170,000","$361,958","$388,297","$495,000","2011"
"BRONX","WESTCHESTER","01 ONE FAMILY HOMES","12","$212,000","$307,096","$317,075","$390,000","2011"
"BRONX","WAKEFIELD","03 THREE FAMILY HOMES","14","$250,000","$377,937","$387,900","$561,800","2011"
"BRONX","WAKEFIELD","02 TWO FAMILY HOMES","46","$193,800","$387,640","$371,250","$572,868","2011"
"BRONX","WAKEFIELD","01 ONE FAMILY HOMES","33","$186,666","$300,295","$320,000","$475,000","2011"
"BRONX","THROGS NECK","03 THREE FAMILY HOMES","7","$415,000","$482,845","$471,700","$585,000","2011"
"BRONX","THROGS NECK","02 TWO FAMILY HOMES","54","$237,000","$402,732","$400,000","$686,205","2011"
"BRONX","THROGS NECK","01 ONE FAMILY HOMES","67","$150,000","$361,219","$367,021","$750,000","2011"
"BRONX","SOUNDVIEW","03 THREE FAMILY HOMES","28","$230,000","$416,319","$415,370","$656,771","2011"
"BRONX","SOUNDVIEW","02 TWO FAMILY HOMES","33","$150,000","$335,507","$335,000","$499,200","2011"
"BRONX","SOUNDVIEW","01 ONE FAMILY HOMES","19","$165,000","$274,855","$254,600","$425,000","2011"
"BRONX","SCHUYLERVILLE/PELHAM BAY","03 THREE FAMILY HOMES","7","$190,000","$451,977","$425,000","$760,000","2011"
"BRONX","SCHUYLERVILLE/PELHAM BAY","02 TWO FAMILY HOMES","39","$188,704","$423,776","$450,000","$645,000","2011"
"BRONX","SCHUYLERVILLE/PELHAM BAY","01 ONE FAMILY HOMES","31","$180,000","$353,381","$370,000","$490,000","2011"
"BRONX","RIVERDALE","03 THREE FAMILY HOMES","2","$600,000","$620,250","$620,250","$640,500","2011"
"BRONX","RIVERDALE","02 TWO FAMILY HOMES","7","$250,000","$641,429","$670,000","$910,000","2011"
"BRONX","RIVERDALE","01 ONE FAMILY HOMES","23","$260,824","$1,106,688","$825,000","$2,675,000","2011"
"BRONX","PELHAM PARKWAY SOUTH","03 THREE FAMILY HOMES","5","$450,000","$521,260","$485,000","$700,000","2011"
"BRONX","PELHAM PARKWAY SOUTH","02 TWO FAMILY HOMES","10","$300,000","$472,641","$472,500","$650,000","2011"
"BRONX","PELHAM PARKWAY SOUTH","01 ONE FAMILY HOMES","12","$270,000","$393,542","$419,500","$550,000","2011"
"BRONX","PELHAM PARKWAY NORTH","03 THREE FAMILY HOMES","4","$470,000","$565,448","$575,000","$641,791","2011"
"BRONX","PELHAM PARKWAY NORTH","02 TWO FAMILY HOMES","41","$225,000","$428,549","$406,000","$660,000","2011"
"BRONX","PELHAM PARKWAY NORTH","01 ONE FAMILY HOMES","23","$197,500","$373,183","$394,000","$499,000","2011"
"BRONX","PELHAM GARDENS","02 TWO FAMILY HOMES","14","$294,060","$531,863","$545,000","$900,000","2011"
"BRONX","PELHAM GARDENS","01 ONE FAMILY HOMES","22","$245,000","$454,916","$432,000","$700,000","2011"
"BRONX","PARKCHESTER","03 THREE FAMILY HOMES","9","$223,000","$350,211","$380,000","$550,000","2011"
"BRONX","PARKCHESTER","02 TWO FAMILY HOMES","20","$150,000","$334,885","$352,500","$625,000","2011"
"BRONX","PARKCHESTER","01 ONE FAMILY HOMES","2","$340,000","$397,900","$397,900","$455,800","2011"
"BRONX","MOUNT HOPE/MOUNT EDEN","03 THREE FAMILY HOMES","9","$170,000","$401,689","$460,000","$650,000","2011"
"BRONX","MOUNT HOPE/MOUNT EDEN","02 TWO FAMILY HOMES","4","$160,000","$282,875","$265,000","$441,500","2011"
"BRONX","MOTT HAVEN/PORT MORRIS","03 THREE FAMILY HOMES","5","$195,000","$416,934","$250,000","$864,800","2011"
"BRONX","MOTT HAVEN/PORT MORRIS","02 TWO FAMILY HOMES","7","$250,000","$378,446","$410,670","$435,713","2011"
"BRONX","MOTT HAVEN/PORT MORRIS","01 ONE FAMILY HOMES","7","$150,000","$237,647","$225,000","$328,048","2011"
"BRONX","MORRISANIA/LONGWOOD","03 THREE FAMILY HOMES","30","$190,000","$457,695","$487,990","$823,633","2011"
"BRONX","MORRISANIA/LONGWOOD","02 TWO FAMILY HOMES","30","$157,170","$355,741","$394,313","$460,000","2011"
"BRONX","MORRISANIA/LONGWOOD","01 ONE FAMILY HOMES","9","$210,000","$300,778","$297,000","$450,000","2011"
"BRONX","MORRIS PARK/VAN NEST","03 THREE FAMILY HOMES","14","$217,500","$424,143","$475,000","$600,000","2011"
"BRONX","MORRIS PARK/VAN NEST","02 TWO FAMILY HOMES","45","$150,000","$436,443","$440,000","$666,953","2011"
"BRONX","MORRIS PARK/VAN NEST","01 ONE FAMILY HOMES","17","$275,000","$403,794","$403,000","$500,000","2011"
"BRONX","MELROSE/CONCOURSE","03 THREE FAMILY HOMES","13","$223,254","$412,655","$450,000","$805,000","2011"
"BRONX","MELROSE/CONCOURSE","02 TWO FAMILY HOMES","9","$195,000","$327,856","$270,400","$618,505","2011"
"BRONX","MELROSE/CONCOURSE","01 ONE FAMILY HOMES","3","$195,000","$299,140","$332,421","$370,000","2011"
"BRONX","KINGSBRIDGE/JEROME PARK","03 THREE FAMILY HOMES","1","$513,000","$513,000","$513,000","$513,000","2011"
"BRONX","KINGSBRIDGE/JEROME PARK","02 TWO FAMILY HOMES","20","$150,000","$453,478","$455,000","$641,497","2011"
"BRONX","KINGSBRIDGE/JEROME PARK","01 ONE FAMILY HOMES","13","$190,000","$368,884","$360,000","$560,000","2011"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","03 THREE FAMILY HOMES","1","$585,000","$585,000","$585,000","$585,000","2011"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","02 TWO FAMILY HOMES","9","$212,000","$340,083","$339,000","$510,000","2011"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","01 ONE FAMILY HOMES","5","$240,000","$276,418","$270,000","$313,092","2011"
"BRONX","HUNTS POINT","03 THREE FAMILY HOMES","1","$475,000","$475,000","$475,000","$475,000","2011"
"BRONX","HUNTS POINT","02 TWO FAMILY HOMES","5","$265,545","$343,109","$320,000","$445,000","2011"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","03 THREE FAMILY HOMES","5","$150,000","$340,200","$380,000","$460,000","2011"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","02 TWO FAMILY HOMES","14","$182,252","$355,461","$382,500","$494,000","2011"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","01 ONE FAMILY HOMES","1","$305,000","$305,000","$305,000","$305,000","2011"
"BRONX","FORDHAM","03 THREE FAMILY HOMES","3","$296,800","$387,267","$425,000","$440,000","2011"
"BRONX","FORDHAM","02 TWO FAMILY HOMES","6","$236,000","$400,460","$355,720","$650,000","2011"
"BRONX","FIELDSTON","02 TWO FAMILY HOMES","2","$510,000","$580,000","$580,000","$650,000","2011"
"BRONX","FIELDSTON","01 ONE FAMILY HOMES","12","$505,000","$1,479,916","$1,430,998","$2,550,000","2011"
"BRONX","EAST TREMONT","03 THREE FAMILY HOMES","12","$265,000","$425,382","$464,357","$520,000","2011"
"BRONX","EAST TREMONT","02 TWO FAMILY HOMES","17","$160,000","$324,238","$360,000","$490,000","2011"
"BRONX","CROTONA PARK","03 THREE FAMILY HOMES","6","$190,000","$327,905","$330,608","$480,000","2011"
"BRONX","CROTONA PARK","02 TWO FAMILY HOMES","7","$195,000","$291,730","$289,000","$435,000","2011"
"BRONX","COUNTRY CLUB","03 THREE FAMILY HOMES","1","$660,000","$660,000","$660,000","$660,000","2011"
"BRONX","COUNTRY CLUB","02 TWO FAMILY HOMES","15","$245,200","$419,680","$465,000","$675,000","2011"
"BRONX","COUNTRY CLUB","01 ONE FAMILY HOMES","32","$155,000","$390,146","$380,000","$755,000","2011"
"BRONX","CO-OP CITY","01 ONE FAMILY HOMES","2","$210,000","$285,000","$285,000","$360,000","2011"
"BRONX","CITY ISLAND","02 TWO FAMILY HOMES","3","$288,600","$327,867","$330,000","$365,000","2011"
"BRONX","CITY ISLAND","01 ONE FAMILY HOMES","14","$240,000","$559,277","$457,500","$1,175,000","2011"
"BRONX","CASTLE HILL/UNIONPORT","03 THREE FAMILY HOMES","12","$211,741","$454,863","$441,000","$710,000","2011"
"BRONX","CASTLE HILL/UNIONPORT","02 TWO FAMILY HOMES","38","$170,000","$387,764","$410,000","$600,000","2011"
"BRONX","CASTLE HILL/UNIONPORT","01 ONE FAMILY HOMES","22","$175,000","$314,247","$325,000","$440,000","2011"
"BRONX","BRONXDALE","03 THREE FAMILY HOMES","11","$250,000","$464,574","$450,000","$663,797","2011"
"BRONX","BRONXDALE","02 TWO FAMILY HOMES","32","$170,000","$349,318","$360,250","$481,000","2011"
"BRONX","BRONXDALE","01 ONE FAMILY HOMES","29","$165,000","$289,590","$280,223","$435,000","2011"
"BRONX","BRONX PARK","02 TWO FAMILY HOMES","1","$630,000","$630,000","$630,000","$630,000","2011"
"BRONX","BELMONT","03 THREE FAMILY HOMES","8","$231,000","$361,821","$388,000","$490,000","2011"
"BRONX","BELMONT","02 TWO FAMILY HOMES","15","$152,100","$312,735","$290,000","$614,000","2011"
"BRONX","BELMONT","01 ONE FAMILY HOMES","3","$196,000","$267,000","$200,000","$405,000","2011"
"BRONX","BEDFORD PARK/NORWOOD","03 THREE FAMILY HOMES","9","$255,100","$394,233","$400,000","$555,000","2011"
"BRONX","BEDFORD PARK/NORWOOD","02 TWO FAMILY HOMES","13","$185,000","$362,205","$355,000","$518,561","2011"
"BRONX","BEDFORD PARK/NORWOOD","01 ONE FAMILY HOMES","9","$200,000","$343,521","$340,000","$451,380","2011"
"BRONX","BAYCHESTER","03 THREE FAMILY HOMES","14","$262,000","$467,886","$477,500","$610,000","2011"
"BRONX","BAYCHESTER","02 TWO FAMILY HOMES","72","$166,250","$398,774","$406,400","$665,321","2011"
"BRONX","BAYCHESTER","01 ONE FAMILY HOMES","56","$170,000","$296,449","$306,000","$399,000","2011"
"BRONX","BATHGATE","03 THREE FAMILY HOMES","4","$292,500","$391,738","$407,725","$459,000","2011"
"BRONX","BATHGATE","02 TWO FAMILY HOMES","9","$167,500","$341,931","$360,000","$390,486","2011"
"BRONX","BATHGATE","01 ONE FAMILY HOMES","2","$288,500","$308,750","$308,750","$329,000","2011"
"MANHATTAN","WASHINGTON HEIGHTS LOWER","03 THREE FAMILY HOMES","2","$379,000","$657,000","$657,000","$935,000","2011"
"MANHATTAN","WASHINGTON HEIGHTS LOWER","02 TWO FAMILY HOMES","2","$405,600","$465,300","$465,300","$525,000","2011"
"MANHATTAN","WASHINGTON HEIGHTS LOWER","01 ONE FAMILY HOMES","2","$450,000","$575,000","$575,000","$700,000","2011"
"MANHATTAN","UPPER WEST SIDE (96-116)","02 TWO FAMILY HOMES","1","$4,050,000","$4,050,000","$4,050,000","$4,050,000","2011"
"MANHATTAN","UPPER WEST SIDE (79-96)","03 THREE FAMILY HOMES","3","$2,000,000","$3,900,833","$4,100,000","$5,602,500","2011"
"MANHATTAN","UPPER WEST SIDE (79-96)","02 TWO FAMILY HOMES","3","$3,700,000","$4,194,346","$4,250,000","$4,633,037","2011"
"MANHATTAN","UPPER WEST SIDE (79-96)","01 ONE FAMILY HOMES","4","$4,000,000","$10,981,250","$8,775,000","$22,375,000","2011"
"MANHATTAN","UPPER WEST SIDE (59-79)","03 THREE FAMILY HOMES","2","$5,100,000","$5,230,000","$5,230,000","$5,360,000","2011"
"MANHATTAN","UPPER WEST SIDE (59-79)","02 TWO FAMILY HOMES","3","$8,550,000","$10,850,000","$11,500,000","$12,500,000","2011"
"MANHATTAN","UPPER WEST SIDE (59-79)","01 ONE FAMILY HOMES","1","$4,667,000","$4,667,000","$4,667,000","$4,667,000","2011"
"MANHATTAN","UPPER EAST SIDE (79-96)","03 THREE FAMILY HOMES","2","$3,550,000","$3,825,000","$3,825,000","$4,100,000","2011"
"MANHATTAN","UPPER EAST SIDE (79-96)","02 TWO FAMILY HOMES","5","$3,950,000","$6,297,000","$4,200,000","$10,500,000","2011"
"MANHATTAN","UPPER EAST SIDE (79-96)","01 ONE FAMILY HOMES","12","$3,362,500","$7,887,292","$6,887,500","$15,400,000","2011"
"MANHATTAN","UPPER EAST SIDE (59-79)","03 THREE FAMILY HOMES","3","$4,525,000","$5,441,667","$5,100,000","$6,700,000","2011"
"MANHATTAN","UPPER EAST SIDE (59-79)","02 TWO FAMILY HOMES","5","$3,425,000","$7,129,000","$5,200,000","$14,500,000","2011"
"MANHATTAN","UPPER EAST SIDE (59-79)","01 ONE FAMILY HOMES","13","$1,950,000","$14,779,163","$8,300,000","$48,000,000","2011"
"MANHATTAN","TRIBECA","01 ONE FAMILY HOMES","1","$6,490,000","$6,490,000","$6,490,000","$6,490,000","2011"
"MANHATTAN","SOHO","03 THREE FAMILY HOMES","2","$8,600,000","$8,627,563","$8,627,563","$8,655,125","2011"
"MANHATTAN","SOHO","02 TWO FAMILY HOMES","3","$499,000","$2,178,833","$700,000","$5,337,500","2011"
"MANHATTAN","SOHO","01 ONE FAMILY HOMES","1","$3,575,000","$3,575,000","$3,575,000","$3,575,000","2011"
"MANHATTAN","MURRAY HILL","03 THREE FAMILY HOMES","1","$2,200,000","$2,200,000","$2,200,000","$2,200,000","2011"
"MANHATTAN","MURRAY HILL","02 TWO FAMILY HOMES","1","$2,970,000","$2,970,000","$2,970,000","$2,970,000","2011"
"MANHATTAN","MURRAY HILL","01 ONE FAMILY HOMES","6","$2,300,000","$3,737,500","$3,737,500","$5,250,000","2011"
"MANHATTAN","MIDTOWN EAST","01 ONE FAMILY HOMES","1","$4,600,000","$4,600,000","$4,600,000","$4,600,000","2011"
"MANHATTAN","KIPS BAY","01 ONE FAMILY HOMES","2","$5,300,000","$5,312,500","$5,312,500","$5,325,000","2011"
"MANHATTAN","INWOOD","02 TWO FAMILY HOMES","4","$434,600","$536,150","$542,500","$625,000","2011"
"MANHATTAN","HARLEM-UPPER","03 THREE FAMILY HOMES","1","$999,000","$999,000","$999,000","$999,000","2011"
"MANHATTAN","HARLEM-UPPER","02 TWO FAMILY HOMES","11","$295,000","$820,341","$850,000","$1,480,000","2011"
"MANHATTAN","HARLEM-UPPER","01 ONE FAMILY HOMES","4","$915,000","$1,176,250","$1,147,500","$1,495,000","2011"
"MANHATTAN","HARLEM-EAST","03 THREE FAMILY HOMES","1","$625,000","$625,000","$625,000","$625,000","2011"
"MANHATTAN","HARLEM-EAST","02 TWO FAMILY HOMES","2","$755,000","$787,250","$787,250","$819,500","2011"
"MANHATTAN","HARLEM-CENTRAL","03 THREE FAMILY HOMES","16","$780,235","$952,790","$936,077","$1,500,000","2011"
"MANHATTAN","HARLEM-CENTRAL","02 TWO FAMILY HOMES","11","$173,101","$913,081","$890,793","$1,900,000","2011"
"MANHATTAN","HARLEM-CENTRAL","01 ONE FAMILY HOMES","9","$505,000","$1,347,426","$925,000","$2,500,000","2011"
"MANHATTAN","GREENWICH VILLAGE-WEST","03 THREE FAMILY HOMES","4","$3,350,000","$4,867,250","$3,554,000","$9,011,000","2011"
"MANHATTAN","GREENWICH VILLAGE-WEST","02 TWO FAMILY HOMES","13","$337,500","$5,347,385","$5,500,000","$9,050,000","2011"
"MANHATTAN","GREENWICH VILLAGE-WEST","01 ONE FAMILY HOMES","7","$2,550,000","$5,286,429","$3,875,000","$14,000,000","2011"
"MANHATTAN","GREENWICH VILLAGE-CENTRAL","02 TWO FAMILY HOMES","1","$9,400,000","$9,400,000","$9,400,000","$9,400,000","2011"
"MANHATTAN","GREENWICH VILLAGE-CENTRAL","01 ONE FAMILY HOMES","4","$5,200,000","$12,541,250","$12,985,000","$18,995,000","2011"
"MANHATTAN","GRAMERCY","02 TWO FAMILY HOMES","1","$4,700,000","$4,700,000","$4,700,000","$4,700,000","2011"
"MANHATTAN","GRAMERCY","01 ONE FAMILY HOMES","1","$4,775,000","$4,775,000","$4,775,000","$4,775,000","2011"
"MANHATTAN","EAST VILLAGE","01 ONE FAMILY HOMES","1","$2,522,812","$2,522,812","$2,522,812","$2,522,812","2011"
"MANHATTAN","CLINTON","03 THREE FAMILY HOMES","1","$272,794","$272,794","$272,794","$272,794","2011"
"MANHATTAN","CHELSEA","03 THREE FAMILY HOMES","3","$3,850,000","$4,350,000","$4,400,000","$4,800,000","2011"
"MANHATTAN","CHELSEA","02 TWO FAMILY HOMES","2","$4,575,000","$5,437,500","$5,437,500","$6,300,000","2011"
"MANHATTAN","CHELSEA","01 ONE FAMILY HOMES","2","$3,850,000","$4,075,000","$4,075,000","$4,300,000","2011"
"MANHATTAN","ALPHABET CITY","03 THREE FAMILY HOMES","1","$900,000","$900,000","$900,000","$900,000","2010"
"STATEN ISLAND","WOODROW","02 TWO FAMILY HOMES","17","$180,000","$544,605","$540,000","$824,782","2010"
"STATEN ISLAND","WOODROW","01 ONE FAMILY HOMES","47","$150,000","$424,561","$440,000","$710,000","2010"
"STATEN ISLAND","WILLOWBROOK","03 THREE FAMILY HOMES","2","$250,000","$284,500","$284,500","$319,000","2010"
"STATEN ISLAND","WILLOWBROOK","02 TWO FAMILY HOMES","22","$200,000","$476,853","$527,245","$595,000","2010"
"STATEN ISLAND","WILLOWBROOK","01 ONE FAMILY HOMES","40","$220,000","$401,813","$405,000","$910,000","2010"
"STATEN ISLAND","WESTERLEIGH","02 TWO FAMILY HOMES","22","$197,500","$482,482","$501,888","$620,000","2010"
"STATEN ISLAND","WESTERLEIGH","01 ONE FAMILY HOMES","70","$150,000","$390,144","$395,000","$600,000","2010"
"STATEN ISLAND","WEST NEW BRIGHTON","03 THREE FAMILY HOMES","3","$192,660","$344,140","$300,000","$539,760","2010"
"STATEN ISLAND","WEST NEW BRIGHTON","02 TWO FAMILY HOMES","47","$150,000","$371,189","$403,975","$656,645","2010"
"STATEN ISLAND","WEST NEW BRIGHTON","01 ONE FAMILY HOMES","85","$152,100","$325,497","$309,000","$565,000","2010"
"STATEN ISLAND","TRAVIS","02 TWO FAMILY HOMES","1","$519,765","$519,765","$519,765","$519,765","2010"
"STATEN ISLAND","TRAVIS","01 ONE FAMILY HOMES","15","$254,000","$336,151","$333,000","$415,000","2010"
"STATEN ISLAND","TOTTENVILLE","02 TWO FAMILY HOMES","36","$272,000","$670,311","$650,000","$1,275,000","2010"
"STATEN ISLAND","TOTTENVILLE","01 ONE FAMILY HOMES","62","$185,000","$540,111","$502,500","$1,250,000","2010"
"STATEN ISLAND","TOMPKINSVILLE","03 THREE FAMILY HOMES","1","$362,100","$362,100","$362,100","$362,100","2010"
"STATEN ISLAND","TOMPKINSVILLE","02 TWO FAMILY HOMES","13","$206,000","$318,368","$316,924","$460,000","2010"
"STATEN ISLAND","TOMPKINSVILLE","01 ONE FAMILY HOMES","12","$280,000","$426,750","$395,000","$725,000","2010"
"STATEN ISLAND","TODT HILL","01 ONE FAMILY HOMES","21","$655,000","$1,402,548","$1,225,000","$3,150,000","2010"
"STATEN ISLAND","SUNNYSIDE","03 THREE FAMILY HOMES","1","$395,000","$395,000","$395,000","$395,000","2010"
"STATEN ISLAND","SUNNYSIDE","02 TWO FAMILY HOMES","7","$410,000","$527,284","$516,000","$720,000","2010"
"STATEN ISLAND","SUNNYSIDE","01 ONE FAMILY HOMES","24","$240,000","$435,744","$400,000","$735,000","2010"
"STATEN ISLAND","STATEN ISLAND-UNKNOWN","02 TWO FAMILY HOMES","1","$354,900","$354,900","$354,900","$354,900","2010"
